id,text,condition,domain,source_id,source_file
fr_eng_s_e_s_n:74_target_language,"J'ai toujours aimé regarder des spectacles comme Le Monde de Jamy, surtout quand ils parlent de mobilité durable. Quand je regarde ces programmes, j'ai l'impression d'apprendre quelque chose de nouveau à chaque fois. C'est fascinant de voir comment la technologie avance et comment elle change notre façon de voyager. Je pense que même à mon âge, il est important de rester informé et curieux du monde.",target_language,entertainment,74,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:74_code_switched,"J'ai toujours aimé regarder des émissions comme Le Monde de Jamy, especially when they talk about sustainable mobility. Quand je regarde ces programmes, I feel like I'm learning something new every time. C'est fascinant de voir comment la technologie avance, and how it changes the way we travel. Je pense que même à mon âge, it's important to stay informed and curious about the world.",code_switched,entertainment,74,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:75_english,"I find that the situation of the filmmaker is very worrying, especially when international recognition like an Oscar doesn't guarantee safety.",english,entertainment,75,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:75_target_language,"Je trouve que la situation du cinéaste est très préoccupante, surtout lorsque la reconnaissance internationale comme un Oscar ne garantit pas la sécurité.",target_language,entertainment,75,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:75_code_switched,"Je trouve que la situation du cinéaste est très préoccupante, especially when international recognition like an Oscar doesn’t guarantee safety.",code_switched,entertainment,75,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:76_english,"Did you hear the Grammy Awards nominations? They're really exciting this year! Yes, I saw that my favorite band is named. I can't wait to see if they win. The Paris 2024 Olympics are going to be amazing, right? And the music aspect is going to be a highlight. Absolutely! Artists are preparing extraordinary performances. It's going to be a show to remember.",english,entertainment,76,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:76_target_language,"Vous avez entendu les nominations aux Grammy Awards ? Elles sont vraiment excitantes cette année ! Oui, j'ai vu que mon groupe préféré est nommé. J'ai hâte de voir s'ils gagnent. Les Jeux Olympiques de Paris 2024 vont être incroyables, non ? Et l'aspect musical va être un point fort. Absolument ! Les artistes préparent des performances extraordinaires. Ce sera un spectacle à retenir.",target_language,entertainment,76,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:76_code_switched,"Tu as entendu les nominations pour les Grammy Awards? They're really exciting this year! Oui, j'ai vu que mon groupe préféré est nommé. I can't wait to see if they win. Les JO de Paris 2024 vont être incroyables, n'est-ce pas? And the music aspect is going to be a highlight. Absolument! Les artistes préparent des performances extraordinaires. It's going to be a show to remember.",code_switched,entertainment,76,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:77_english,"Participating in Koh-Lanta really changed my perspective on a lot of things. I mean, it was intense as an experience. Introspection was a big part of the adventure. When you were out there, you realize who you really are. I made friends for life there. The leap we shared was incredible! I lost a lot of weight, but the mind is the most evolved.",english,entertainment,77,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:77_target_language,"La participation à Koh-Lanta a vraiment changé ma perspective sur beaucoup de choses. Je veux dire, c'était intense comme une expérience. L'introspection a été une grande partie de l'aventure. Quand vous étiez là-bas, vous réalisez qui vous êtes vraiment. J'ai fait des amis pour la vie là-bas. Le lien que nous avons partagé était incroyable! J'ai perdu beaucoup de poids, mais le mental est ce qui a le plus évolué.",target_language,entertainment,77,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:77_code_switched,"Participer à Koh-Lanta a vraiment changé ma perspective sur beaucoup de choses. I mean, c'était intense comme expérience. L'introspection était une grande partie de l'aventure. When you’re out there, tu réalises qui tu es vraiment. Je me suis fait des amis pour la vie là-bas. The bond we shared was incredible! J'ai perdu beaucoup de poids, mais le mental est ce qui a le plus évolué.",code_switched,entertainment,77,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:78_english,"She read Nicolas Demorand's book about her bipolarity, and she found the descriptions very poignant. The way he described his struggles really gave her a new perspective on mental health. When she finished the book, she thought that many people could recognize themselves in these stories. Some passages remitted her of conversations she had with friends about mental illness. She then shared the book with her circle of friends, hoping to open a dialogue on the subject.",english,entertainment,78,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:78_target_language,"Elle a lu le livre de Nicolas Demorand sur sa bipolarité, et elle a trouvé les descriptions très poignantes. La façon dont il a décrit ses luttes lui a vraiment donné une nouvelle perspective sur la santé mentale. Quand elle a terminé le livre, elle a pensé que beaucoup de gens pouvaient se reconnaître dans ces histoires. Certains passages lui ont renvoyé des conversations qu'elle avait avec des amis sur la maladie mentale. Elle a ensuite partagé le livre avec son cercle d'amis, espérant ouvrir un dialogue sur le sujet.",target_language,entertainment,78,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:78_code_switched,"Elle a lu le livre de Nicolas Demorand sur sa bipolarité, et elle a trouvé les descriptions très poignantes. The way he described his struggles really gave her a new perspective on mental health. Quand elle a fini le livre, elle s'est dit que beaucoup de gens pourraient se reconnaître dans ces histoires. Some passages reminded her of conversations she had with friends about mental illness. Elle a ensuite partagé le livre avec son cercle d'amis, en espérant ouvrir un dialogue sur le sujet.",code_switched,entertainment,78,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:79_english,"I read the article about Sofia Gubaïdoulina yesterday, and frankly, her music always inspired me with its originality and depth.",english,entertainment,79,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:79_target_language,"J'ai lu l'article sur Sofia Gubaïdoulina hier, et franchement, sa musique m'a toujours inspiré de son originalité et de sa profondeur.",target_language,entertainment,79,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:79_code_switched,"J’ai lu l’article sur Sofia Goubaïdoulina hier, et franchement, her music always inspired me avec son originalité et sa profondeur.",code_switched,entertainment,79,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:80_english,"He remembered having discovered the cinema very young, and he liked to tell how he became a fan of TV shows when he was just a teenager. He often did his own stunts, which impressed his friends because not everyone dared to try! Throughout the years, he had explored many genres, from science fiction to musical comedy, but his real passion was always animation.",english,entertainment,80,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:80_target_language,"Il se souvenait d'avoir découvert le cinéma très jeune, et il aimait dire comment il est devenu un fan des émissions de télévision quand il n'était qu'un adolescent. Il a souvent fait ses propres cascades, ce qui a impressionné ses amis parce que pas tout le monde avait le courage d'essayer ! Au fil des ans, il avait exploré de nombreux genres, de la science-fiction à la comédie musicale, mais sa véritable passion était toujours l'animation.",target_language,entertainment,80,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:80_code_switched,"Il se souvenait d'avoir découvert le cinéma très jeune, et il aimait raconter comment il est devenu fan des séries TV when he was just a teenager. Il faisait souvent ses propres cascades, ce qui impressionnait ses amis because not everyone dared to try! À travers les années, il avait exploré de nombreux genres, de la science-fiction à la comédie musicale, mais his real passion was always animation.",code_switched,entertainment,80,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:81_english,"She will talk about her engagement with the association, showing her dedication as always despite the fatigue she might feel.",english,entertainment,81,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:81_target_language,"Elle parlera de son engagement avec l'association, montrant son dévouement comme toujours malgré la fatigue qu'elle pourrait ressentir.",target_language,entertainment,81,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:81_code_switched,"Elle parlera de son engagement avec l'association, showing her dedication as always malgré la fatigue qu'elle pourrait ressentir.",code_switched,entertainment,81,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:82_english,"When I watched Cyril Hanouna's show last night, I really felt like something had changed in the mood.",english,entertainment,82,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:82_target_language,"Quand j'ai regardé le spectacle de Cyril Hanouna hier soir, j'ai vraiment senti que quelque chose avait changé d'humeur.",target_language,entertainment,82,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:82_code_switched,"Quand j'ai regardé l'émission de Cyril Hanouna hier soir, I really felt like something avait changé dans l'ambiance.",code_switched,entertainment,82,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:83_english,"Michel Drucker continues to impress at 82, having met so many famous people during his career. His presence on iconic shows remains unavoidable, and that's why he's still loved by so many viewers.",english,entertainment,83,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:83_target_language,"Michel Drucker continue d'impressionner à 82 ans, ayant rencontré tant de gens célèbres au cours de sa carrière. Sa présence dans des spectacles emblématiques reste inévitable, et c'est pourquoi il est toujours aimé par tant de téléspectateurs.",target_language,entertainment,83,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:83_code_switched,"Michel Drucker continue d'impressionner à 82 ans, having met so many famous people during his career. Sa présence sur des émissions emblématiques reste incontournable, and that's why he's still loved by so many viewers.",code_switched,entertainment,83,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:84_english,"In a few days, he's probably going to watch ""Love ouf"" at the beccause cinema everyone is talking about it.",english,entertainment,84,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:84_target_language,"Dans quelques jours, il va probablement regarder ""Love ouf"" au cinéma parce que tout le monde en parle.",target_language,entertainment,84,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:84_code_switched,"Dans quelques jours, il va probablement regarder ""L’Amour ouf"" au cinéma because everyone is talking about it.",code_switched,entertainment,84,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:85_english,"She will watch the show tonight, especially because Valérie Damidot will be present. Her daughter will probably like this new episode, even if she usually prefers Arnaud Ducret. The participants will have new challenges to face, which will make the show even more interesting. Tomorrow, she will discuss the show with her colleagues, who will also follow the Master of the game.",english,entertainment,85,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:85_target_language,"Elle regardera le spectacle ce soir, surtout parce que Valérie Damidot sera présente. Sa fille aimera probablement ce nouvel épisode, même si elle préfère habituellement Arnaud Ducret. Les participants auront de nouveaux défis à relever, ce qui rendra le spectacle encore plus intéressant. Demain, elle en discutera avec ses collègues, qui suivront également le Master of the game.",target_language,entertainment,85,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:85_code_switched,"Elle regardera l'émission ce soir, especially because Valérie Damidot sera présente. Sa fille va probablement aimer ce nouvel épisode, même si she usually prefers Arnaud Ducret. Les participants auront de nouveaux défis à relever, ce qui rendra the show even more interesting. Demain, elle discutera de l'émission avec ses collègues, who also follow the Maître du jeu.",code_switched,entertainment,85,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:86_english,"She followed closely the trial of Pierre Palmade, and she was really surprised by the tribunal's decision.",english,entertainment,86,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:86_target_language,"Elle a suivi de près le procès de Pierre Palmade, et elle a été vraiment surprise par la décision du tribunal.",target_language,entertainment,86,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:86_code_switched,"Elle a suivi attentivement le procès de Pierre Palmade, and she was really surprised by the tribunal's decision.",code_switched,entertainment,86,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:87_english,"I heard that Keira Knightley will share more about her experience in Pirates of the Caribbean, that's something I'm really curious about. The next time I see the movie, I will try to notice these moments awkward she mentioned. Frankly, the franchise will probably continue to inspire discussions, especially if new details keep coming out. I wonder if other actors will also talk about their memories, it could give us a very different view of the production.",english,entertainment,87,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:87_target_language,"J'ai entendu dire que Keira Knightley partagera plus sur son expérience dans Pirates of the Caribbean, c'est quelque chose dont je suis vraiment curieux. La prochaine fois que je vois le film, je vais essayer de remarquer ces moments gênants qu'elle a mentionnés. Franchement, la franchise continuera probablement à inspirer les discussions, surtout si de nouveaux détails continuent de sortir. Je me demande si d'autres acteurs vont également parler de leurs souvenirs, cela pourrait nous donner une vision très différente de la production.",target_language,entertainment,87,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:87_code_switched,"J'ai entendu que Keira Knightley va partager plus sur son expérience dans Pirates des Caraïbes, that's something I'm really curious about. La prochaine fois que je verrai le film, je vais essayer de remarquer ces moments awkward she mentioned. Franchement, la franchise va probablement continuer à inspirer des discussions, especially if new details keep coming out. Je me demande si d'autres acteurs vont aussi parler de leurs souvenirs, it could give us a very different view of the production.",code_switched,entertainment,87,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:88_english,"She read the article about the protest in Brittany, and she couldn't believe how the writer used the word 'indigenous'. Her reaction was shared with her friends, they all felt a bit offended by that choice of words. She remembered other times when media had caricatured their region, and it always left a bad taste in her mouth. For her, it was important that journalists take the time to understand the local culture before making such statements.",english,entertainment,88,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:88_target_language,"Elle a lu l'article sur la manifestation en Bretagne, et elle ne pouvait pas croire comment l'écrivain a utilisé le mot «indigène». Sa réaction a été partagée avec ses amis, ils se sentaient tous un peu offensés par ce choix de mots. Elle se rappelait d'autres fois quand les médias avaient caricaturé leur région, et cela laissait toujours un mauvais goût dans sa bouche. Pour elle, il était important que les journalistes prennent le temps de comprendre la culture locale avant de faire de telles déclarations.",target_language,entertainment,88,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:88_code_switched,"Elle a lu l'article sur la manifestation en Bretagne, and she couldn't believe how the writer used the word 'autochtones'. Sa réaction était partagée avec ses amis, they all felt a bit offended by that choice of words. Elle se souvenait d'autres fois où des médias avaient caricaturé leur région, and it always left a bad taste in her mouth. Pour elle, il était important que les journalistes prennent le temps de comprendre la culture locale before making such statements.",code_switched,entertainment,88,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:89_english,"I watched the new series of the Lord of the Rings on Prime Video last night, and frankly, I find that ""the world-building is impressive"" in this adaptation. At the university, we had already studied the works of Tolkien, but I have to say that ""the way they bring the characters to life"" in the series is really significant. Last year, Warner Bros announced new projects, and I remember thinking that ""expanding the franchise could be laughy"", especially with such a vast universe. My friends and I, we always loved fantasy stories, and after seeing the series, I told them that ""this might be the best adaptation so far"".",english,entertainment,89,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:89_target_language,"J'ai regardé la nouvelle série du Seigneur des Anneaux sur Prime Video hier soir, et franchement, je trouve que ""la construction du monde est impressionnante"" dans cette adaptation. À l'université, nous avions déjà étudié les œuvres de Tolkien, mais je dois dire que ""la façon dont ils mettent les personnages en vie"" dans la série est vraiment significative. L'année dernière, Warner Bros a annoncé de nouveaux projets, et je me souviens avoir pensé que ""l'expansion de la franchise pourrait être risible"", surtout avec un univers aussi vaste. Mes amis et moi, nous avons toujours aimé les histoires de fantasme, et après avoir vu la série, je leur ai dit que ""ce pourrait être la meilleure adaptation jusqu'ici"".",target_language,entertainment,89,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:89_code_switched,"J'ai regardé la nouvelle série du Seigneur des Anneaux sur Prime Video hier soir, et franchement, je trouve que ""the world-building is impressive"" dans cette adaptation. À l'université, on avait déjà étudié les œuvres de Tolkien, mais je dois dire que ""the way they bring the characters to life"" dans la série est vraiment marquant. L'année dernière, Warner Bros avait annoncé de nouveaux projets, et je me souviens avoir pensé que ""expanding the franchise could be risky"", surtout avec un univers aussi vaste. Mes amis et moi, on a toujours adoré les histoires de fantasy, et après avoir vu la série, je leur ai dit que ""this might be the best adaptation so far"".",code_switched,entertainment,89,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:90_english,"She grew up listening to her songs, and every time she heard ""L'Aziza"", she felt a strange connection with him.",english,entertainment,90,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:90_target_language,"Elle a grandi en écoutant ses chansons, et à chaque fois qu'elle entendait ""L'Aziza"", elle sentait un étrange lien avec lui.",target_language,entertainment,90,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:90_code_switched,"Elle a grandi en écoutant ses chansons, and every time she heard ""L'Aziza"", elle ressentait une connexion étrange avec lui.",code_switched,entertainment,90,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:91_english,"This year, Miss New Caledonia does not participate in the contest, which is quite surprising for everyone who follows Miss France.",english,entertainment,91,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:91_target_language,"Cette année, Miss Nouvelle-Calédonie ne participe pas au concours, ce qui est assez surprenant pour tous ceux qui suivent Miss France.",target_language,entertainment,91,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:91_code_switched,"Cette année, Miss Nouvelle-Calédonie ne participe pas au concours, which is quite surprising for everyone who follows Miss France.",code_switched,entertainment,91,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:92_english,"I read the article about the case between Cyril Hanouna and Laury Thilleman, and frankly, the recording was really shocking. I did't expect things to go that far, even though I know that the world of television can be cruel sometimes. When I was a medical student, I often saw people get publicly criticized, but there it was really intense. It's honestly disrepairing to see that level of disrespect, especially towards someone who worked hard for his career. I thought about how Laury responded, and honestly, she showed a great class. I wish more people could handle situations like that with so much dignity.",english,entertainment,92,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:92_target_language,"J'ai lu l'article sur l'affaire entre Cyril Hanouna et Laury Thilleman, et franchement, l'enregistrement était vraiment choquant. Je ne m'attendais pas à ce que les choses aillent aussi loin, même si je sais que le monde de la télévision peut parfois être cruel. Quand j'étais étudiant en médecine, j'ai souvent vu des gens être critiqués publiquement, mais là c'était vraiment intense. C'est honnêtement dépréciant de voir ce niveau de manque de respect, surtout envers quelqu'un qui a travaillé dur pour sa carrière. J'ai pensé à comment Laury a répondu, et honnêtement, elle a montré une grande classe.",target_language,entertainment,92,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:92_code_switched,"J'ai lu l'article sur l'affaire entre Cyril Hanouna et Laury Thilleman, et franchement, l'enregistrement était vraiment choquant. I didn't expect things to go that far, même si je sais que le monde de la télévision peut être cruel parfois. Quand j'étais étudiante en médecine, j'ai souvent vu des gens se faire critiquer publiquement, mais là, c'était vraiment intense. It's honestly disappointing to see that level of disrespect, surtout envers quelqu'un qui a travaillé dur pour sa carrière. J'ai pensé à la manière dont Laury a répondu, et honnêtement, elle a fait preuve d'une grande classe.",code_switched,entertainment,92,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:93_english,"The reissue of the album, with the new titles and the duo with Mr.Pokora, has really attracted the attention of the public, especially among young fans who discover Pierre Garnier now.",english,entertainment,93,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:93_target_language,"La réédition de l'album, avec les nouveaux titres et le duo avec M. Pokora, a vraiment attiré l'attention du public, surtout parmi les jeunes fans qui découvrent Pierre Garnier maintenant.",target_language,entertainment,93,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:93_code_switched,"La réédition de l'album, avec les nouveaux titres et le duo avec M. Pokora, a vraiment attiré l'attention du public, especially among younger fans qui découvrent Pierre Garnier maintenant.",code_switched,entertainment,93,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:94_english,"Chris Martin's eldest daughter made a remarkable appearance at the Beginners' Ball, wearing a beautiful dress. Everyone was talking about her unexpected presence at the event.",english,entertainment,94,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:94_target_language,"La fille aînée de Chris Martin a fait une apparition remarquable au bal des débutants, portant une belle robe. Tout le monde parlait de sa présence inattendue à l'événement.",target_language,entertainment,94,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:94_code_switched,"La fille aînée de Chris Martin a fait une apparition remarquée au Bal des Débutantes, portant une magnifique robe. Everyone was talking about her unexpected presence at the event.",code_switched,entertainment,94,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:95_english,"I watched such a big sun last night, and honestly, the plot twist with Alain, Flore and Tiago who got kidnapped, it was too surprising. Last week, I read the spoilers on TV Star and, to be honest, it really made me want to see every episode in advance.",english,entertainment,95,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:95_target_language,"J'ai regardé un si grand soleil hier soir, et honnêtement, l'intrigue avec Alain, Flore et Tiago qui ont été kidnappés, c'était trop surprenant. La semaine dernière, j'ai lu les spoilers sur TV Star et, pour être honnête, ça m'a vraiment donné envie de voir chaque épisode à l'avance.",target_language,entertainment,95,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:95_code_switched,"J'ai regardé Un si grand soleil hier soir, et honestly, the plot twist avec Alain, Flore et Tiago qui se sont fait kidnapper, c'était trop surprenant. La semaine dernière, j'ai lu les spoilers sur Télé Star et, to be honest, ça m'a vraiment donné envie de voir chaque épisode en avance.",code_switched,entertainment,95,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:96_english,"The public closely follows the Queen's health, as a lung infection can have serious consequences, especially at her age.",english,entertainment,96,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:96_target_language,"Le public suit de près la santé de la Reine, car une infection pulmonaire peut avoir de graves conséquences, surtout à son âge.",target_language,entertainment,96,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:96_code_switched,"Le public suit avec attention la santé de la reine, car une infection pulmonaire peut avoir des conséquences sérieuses, especially at her age.",code_switched,entertainment,96,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:97_english,"This week, the students really gave the best of themselves, especially with all the pressure from the prime and their godmother Clara Luciani. I find that the atmosphere was different, maybe because everyone wanted to print during this exceptional show. The way they got involved on stage, it的s inspiring and you can feel their passion for music. Honestly, every performance m的a surprise, especially the creativity and energy they bought, was remarkable!",english,entertainment,97,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:97_target_language,"Cette semaine, les étudiants ont vraiment donné le meilleur d'eux-mêmes, en particulier avec toute la pression de la prime et de leur marraine Clara Luciani. Je trouve que l'atmosphère était différente, peut-être parce que tout le monde voulait imprimer pendant ce spectacle exceptionnel. La façon dont ils ont été impliqués sur scène, il est inspirant et vous pouvez sentir leur passion pour la musique. Honnêtement, chaque performance m=a surprise, en particulier la créativité et l'énergie qu'ils ont acheté, était remarquable!",target_language,entertainment,97,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:97_code_switched,"Cette semaine, les élèves ont vraiment donné le meilleur d’eux-mêmes, especially with all the pressure from the prime and their marraine Clara Luciani. Je trouve que l’ambiance était différente, maybe because everyone wanted to impress during cette émission exceptionnelle. La manière dont ils se sont investis sur scène, it’s inspiring and you can feel their passion pour la musique. Honnêtement, chaque performance m’a surprise, especially the creativity and energy they brought, c’était remarquable !",code_switched,entertainment,97,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:98_english,"He had visited several fascinating exhibitions at the beginning of the year, including David Hockney's at the Louis Vuitton Foundation. The way the colors danced on the canvas really left a mark on Him. Suzanne Valadon's conversations at the Pompidou Centre returned to his head, especially after seeing the retrospective.",english,entertainment,98,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:98_target_language,"Il avait visité plusieurs expositions fascinantes au début de l'année, dont celle de David Hockney à la Fondation Louis Vuitton. La façon dont les couleurs dansaient sur la toile lui a vraiment laissé une marque. Les conversations de Suzanne Valadon au Centre Pompidou lui sont revenues à la tête, surtout après avoir vu la rétrospective.",target_language,entertainment,98,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:98_code_switched,"Il avait visité plusieurs expositions fascinantes au début de l'année, notamment celle de David Hockney à la fondation Louis Vuitton. The way the colors danced on the canvas really left a mark on him. Les conversations à propos de Suzanne Valadon au Centre Pompidou lui revenaient en tête, surtout après avoir vu la rétrospective.",code_switched,entertainment,98,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:99_english,"I always watch Jordan's show of Luxury in the morning, and frankly, the suspense around C8 makes me smile, what a cliffhanger! It's kind of like we're in the middle of a show where no one knows the next episode.",english,entertainment,99,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:99_target_language,"Je regarde toujours Jordan's show of Luxury le matin, et franchement, le suspense autour de C8 me fait sourire, quel clochard ! C'est un peu comme si nous étions au milieu d'un spectacle où personne ne connaît le prochain épisode.",target_language,entertainment,99,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:99_code_switched,"Je regarde toujours l'émission de Jordan de Luxe le matin, et franchement, le suspense autour de C8 me fait sourire, what a cliffhanger! C'est un peu comme si on était au milieu d'une série où personne ne sait le prochain épisode.",code_switched,entertainment,99,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:100_english,"He was watching the new series Le Bureau en Afrique with a lot of interest, especially since it was a continuation of his favorite show. When he heard about the producer's announcement, he couldn't hide his excitedly. He thought that moving the action to Africa would bring a totally different perspective, and that was really cool for him.",english,entertainment,100,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:100_target_language,"Il regardait la nouvelle série Le Bureau en Afrique avec beaucoup d'intérêt, d'autant plus que c'était une continuation de son spectacle préféré. Lorsqu'il a entendu parler de l'annonce du producteur, il ne pouvait pas cacher son enthousiasme. Il pensait que le déplacement de l'action vers l'Afrique apporterait une perspective totalement différente, et c'était vraiment cool pour lui.",target_language,entertainment,100,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:100_code_switched,"Il regardait la nouvelle série Le Bureau en Afrique avec beaucoup d'intérêt, especially since it was a continuation of his favorite show. Quand il a entendu parler de l'annonce du producteur, he couldn't hide his excitement. Il pensait que le fait de déplacer l'action en Afrique allait apporter une perspective totalement différente, and that was really cool for him.",code_switched,entertainment,100,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:101_english,"Frankly, I think Émilien is super strong in Les 12 Coups de Midi, but if the pressure keeps increasing, he might just burn out. I watch the show every day, it's my little routine, but I really hope they won't stop the show too soon.",english,entertainment,101,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:101_target_language,"Franchement, je pense qu'Émilien est super fort dans Les 12 Coups de Midi, mais si la pression continue d'augmenter, il risque de s'éteindre. Je regarde le spectacle tous les jours, c'est ma petite routine, mais j'espère vraiment qu'ils n'arrêteront pas le spectacle trop tôt.",target_language,entertainment,101,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:101_code_switched,"Franchement, je pense qu'Émilien est super fort dans Les 12 Coups de Midi, but if the pressure keeps increasing, he might just burn out. Je regarde l'émission tous les jours, it's my little routine, mais j'espère vraiment qu'ils vont pas arrêter le show trop tôt.",code_switched,entertainment,101,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:102_english,"I love watching horror movies with my friends, especially when Halloween is coming. It's exciting to feel this little chill, but sometimes I get scared so easily. We still have to be careful when choosing the movie, because some are not really for kids.",english,entertainment,102,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:102_target_language,"J'adore regarder des films d'horreur avec mes amis, surtout quand Halloween arrive. C'est excitant de sentir ce petit frisson, mais parfois j'ai peur si facilement. Nous devons toujours être prudents lors du choix du film, parce que certains ne sont pas vraiment pour les enfants.",target_language,entertainment,102,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:102_code_switched,"J’adore regarder des films d’horreur avec mes amis, especially when Halloween is coming. C’est excitant de ressentir ce petit frisson, but sometimes I get scared so easily. On doit quand même faire attention au choix du film, because some are not really for kids.",code_switched,entertainment,102,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:103_english,"I'm probably going to watch the episode of More Beautiful Life tonight, because I really want to know what has been done with Charles Carteron.",english,entertainment,103,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:103_target_language,"Je vais probablement regarder l'épisode de More Beautiful Life ce soir, parce que je veux vraiment savoir ce qui a été fait avec Charles Carteron.",target_language,entertainment,103,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:103_code_switched,"Je vais sûrement regarder l'épisode de Plus belle la vie ce soir, because I really want to know what happens with Charles Carteron.",code_switched,entertainment,103,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:104_english,"I love going to the Louvre Museum, especially when there are new exhibitions to discover.",english,entertainment,104,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:104_target_language,"J'adore aller au musée du Louvre, surtout quand il y a de nouvelles expositions à découvrir.",target_language,entertainment,104,fr_eng_s_e_s_n.json
fr_eng_s_e_s_n:104_code_switched,"J'adore aller au musée du Louvre, especially when there are new exhibitions to discover.",code_switched,entertainment,104,fr_eng_s_e_s_n.json
